,专业本科,专业研究生,专业类别,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
369,"劳动与社会保障,计算机科学与技术","社会学,计算机科学与技术类",综合管理,二年,不限,本科及以上,370,1,长宁区,具有两年以上基层工作经历的人员,不限,北新泾街道,1810370,社区服务办公室科员,劳动保障、社会保险、医疗保险、社会救助（慈善）、为老助残（含精防等）、双拥、住房保障等社区基本民生保障和科普、教育、文化、卫生、体育以及计划生育服务等工作,1、具备良好的服务意识和群众意识，具备深入社区开展群众工作的能力；2、需要阶段性的值班和加班；3、有一定的文字处理表达能力和组织协调能力，4、中共党员优先；5、有社区管理经验者优先。,,False,0,False,0,1
370,社会学,不限,综合管理,二年,学士,本科及以上,371,1,长宁区,具有两年以上基层工作经历的人员,不限,新泾镇,1810371,社会事业发展办公室科员,从事社区服务工作,1、具备良好的服务意识和群众意识，具备深入社区开展群众工作的能力；2、需要阶段性的值班和加班；3、有一定的文字处理表达能力和组织协调能力。,,False,0,False,0,1
371,社会学,不限,综合管理,二年,学士,本科及以上,372,1,长宁区,具有两年以上基层工作经历的人员,不限,新泾镇,1810372,综合治理办公室科员,从事社区综合治理工作,1、具备良好的服务意识和群众意识，具备深入社区开展群众工作的能力；2、需要阶段性的值班和加班；3、有一定的文字处理表达能力和组织协调能力。,,False,0,False,0,1
372,社会工作,不限,综合管理,二年,学士,本科及以上,373,1,长宁区,具有两年以上基层工作经历的人员,中共党员,新泾镇,1810373,党群工作办公室科员,从事社区党建工作,1、具备良好的服务意识和群众意识，具备深入社区开展群众工作的能力；2、有一定的文字处理表达能力和组织协调能力。,,False,0,False,0,1
373,"经济学类,公共管理类","应用经济学类,公共管理类",经济管理,二年,硕士,硕士研究生,374,1,普陀区,具有两年以上基层工作经历的人员,不限,发改委,1810374,产业发展科科员,开展产业发展规划、管理和调研工作，从事有关领域的政策制定、文件起草、协调管理工作。,本科或研究生任一阶段专业符合要求即可。政治素质好。熟悉产业经济学、经济管理、公共管理学的基本理论，具有较强的语言文字、综合协调、数据分析等能力。,,False,0,False,0,1
374,"经济学类,公共管理类","应用经济学类,公共管理类",经济管理,二年,硕士,硕士研究生,375,1,普陀区,具有两年以上基层工作经历的人员,不限,发改委,1810375,社会发展科科员,组织编制本区社会事业发展相关规划，统筹优化全区公共社会资源配置，协调社会事业和社会发展领域重大问题。,本科或研究生任一阶段专业符合要求即可。政治素质好。熟悉社会事业管理、公共管理的基本理论，具有较强的语言文字、综合协调、数据分析等能力。,,False,0,False,0,1
375,"经济学类,公共管理类",不限,经济管理,二年,学士,本科及以上,376,1,普陀区,具有两年以上基层工作经历的人员,不限,发改委,1810376,综合统计科科员,开展统计分析、统计预测和统计数据处理等工作。,政治素质好。熟悉国家和市的有关统计工作的法律、法规。具有较强的统计分析和数据处理能力。,,False,0,False,0,1
376,不限,不限,政法,二年,不限,本科及以上,377,1,普陀区,具有两年以上基层工作经历的人员,不限,司法局,1810377,曹杨新村司法所科员,从事社区矫正与安置帮教、法制宣传、人民调解等工作。,"具有一定的法律专业知识和实际应用能力；熟悉社区矫正和法律调解相关工作内容,具有一定的对特殊管理对象开展工作的能力；具有较强的语言文字表达能力。具有相关工作经历者优先。",,False,0,False,0,1
377,法学类,不限,政法,二年,学士,本科及以上,378,1,普陀区,具有两年以上基层工作经历的人员,不限,司法局,1810378,万里司法所科员,从事辖区内群众性法制宣传、矛盾纠纷调处等工作。,本科阶段必须符合专业要求，研究生阶段专业不限。熟悉法律法规及相关政策，具有较强的专业知识；能够依法调处矛盾纠纷，开展群众性法制宣传工作；具有应对突发事件和处理复杂问题的能力；具有较强的语言文字表达能力。,,False,0,False,0,1
378,"交通运输,交通管理",交通运输工程类,城市建设管理,二年,学士,本科及以上,379,1,普陀区,具有两年以上基层工作经历的人员,不限,建管委,1810379,交通管理科（交通战备科）科员,负责交通运输管理信息系统的运用、维护；道路停车、公共停车场（库）检查、交通安全监管等工作。,本科或研究生任一阶段专业符合要求即可。具有城市建设管理经历和较强文字表达能力者优先。,,False,0,False,0,1
379,医学,医学,综合管理,二年,学士,本科及以上,380,1,普陀区,具有两年以上基层工作经历的人员,不限,卫计委,1810380,医管科科员,从事本区域医疗机构的设置、审批、监督、执法管理及各医疗业务条线的质控管理和考核工作。,卫生事业管理专业也可。本科或研究生任一阶段专业符合要求即可。,,False,0,False,0,1
380,医学,医学,综合管理,二年,学士,本科及以上,381,1,普陀区,具有两年以上基层工作经历的人员,不限,卫计委,1810381,中医药发展科科员,从事区域中医药政策标准研究制定及组织实施管理工作、中医医疗机构管理、医疗质量管理等。,卫生事业管理专业也可。本科或研究生任一阶段专业符合要求即可。,,False,0,False,0,1
381,医学,医学,综合管理,二年,学士,本科及以上,382,1,普陀区,具有两年以上基层工作经历的人员,不限,卫计委,1810382,疾病预防控制和妇幼保健科科员,制订本区疾病预防控制、妇幼保健、食品安全风险监测评估等工作计划、方案，并组织实施和管理；负责公共卫生行政管理工作，对区级预防保健专业机构、医疗机构和社区卫生服务中心预防保健工作开展管理和指导，协调落实工作任务，开展相关培训、检查、督导、考核、质控、评估等工作。,卫生事业管理专业也可。本科或研究生任一阶段专业符合要求即可。,,False,0,False,0,1
382,"审计学,会计学,财务管理",会计学,财务管理,二年,学士,本科及以上,383,1,普陀区,具有两年以上基层工作经历的人员,不限,审计局,1810383,财政审计科科员,从事财政审计工作。,本科或研究生任一阶段专业符合要求即可。熟悉计算机应用，具有一定的文字写作能力，问题分析能力。从事审计、财务工作者优先。,,False,0,False,0,1
383,"法学类,生物医学工程类,安全科学与工程类",不限,综合管理,二年,硕士,硕士研究生,384,1,普陀区,具有两年以上基层工作经历的人员,不限,安监局,1810384,职业卫生监管科科员,从事作业场所职业卫生、职业健康及职业病的监管检查，相关许可证的审批管理等工作。,本科阶段必须符合专业要求，研究生阶段专业不限。具有较强的文字、语言表达和协调能力，吃苦性强。,,False,0,False,0,1
384,管理学,,综合管理,二年,不限,本科,385,1,普陀区,具有两年以上基层工作经历的人员,不限,长寿路街道,1810385,社区服务办公室科员,从事廉租住房、共有产权房的申请、初审等工作。,具备较强的语言、文字表达、沟通协调和组织能力，计算机操作熟练。熟悉相关政策者优先、具有相关工作经历者优先。,,False,0,False,0,1
385,管理学,,综合管理,二年,不限,本科,386,1,普陀区,具有两年以上基层工作经历的人员,中共党员,长寿路街道,1810386,社区自治办公室科员,从事基层政权建设、社会组织管理、居民自治等工作。,具有一定的社区工作经历，具有一定的沟通协调能力和化解矛盾的能力，工作责任心强。,,False,0,False,0,1
386,不限,不限,综合管理,二年,不限,本科及以上,387,1,普陀区,具有两年以上基层工作经历的人员,不限,曹杨新村街道,1810387,社区自治办公室科员,从事基层政权建设、社会组织管理、业委会管理、居民自治等工作。,热爱社区工作，具有一定的沟通协调能力和化解矛盾的能力，工作责任心强。,,False,0,False,0,1
387,不限,不限,综合管理,二年,学士,本科及以上,388,1,普陀区,具有两年以上基层工作经历的人员,不限,长风新村街道,1810388,社区平安办公室科员,从事信访接待，群体性矛盾处置，辖区内平安建设，社区稳控等工作。,具有一定沟通协调能力，能吃苦耐劳，工作责任心强，善于与群众打交道。具有相关基层工作经历者优先，中共党员优先，法学类专业优先。,,False,0,False,0,1
388,不限,,综合管理,二年,学士,本科,389,1,普陀区,具有两年以上基层工作经历的人员,中共党员,宜川路街道,1810389,社区党建办公室科员,从事基层党建及工作人员的人事管理等工作。,具有良好的沟通协调能力和文字处理能力。有相关工作经历者优先。,,False,0,False,0,1
389,不限,,综合管理,二年,学士,本科,390,1,普陀区,具有两年以上基层工作经历的人员,不限,宜川路街道,1810390,社区自治办公室科员,参与基层政权建设和社会组织管理。,具有良好的组织协调能力和沟通能力，能熟练掌握计算机应用。,,False,0,False,0,1
