,专业本科,专业研究生,专业考试,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
434,不限,不限,经济管理,二年,学士,本科及以上,435,1,黄浦区,具有两年以上基层工作经历的人员,中共党员,区委办,1410435,秘书科科员,从事综合协调、简报编辑、区域经济发展调研等,有较强的组织协调、文字语言表达能力和计算机操作水平,,False,0,False,0,1
435,"政治学类,经济学类,公共管理类 ",,经济管理,二年,学士,本科,436,1,黄浦区,具有两年以上基层工作经历的人员,中共党员,统战部,1410436,台湾事务科科员,从事对台宣传和涉台教育，信息收集和新闻报道，涉台经济协调和出差服务，突发事件值班和应急处置工作,,,False,0,False,0,1
436,"汉语言文学,新闻学,社会学 ","中国语言文学类,新闻学,社会学",综合管理,二年,学士,本科及以上,437,1,黄浦区,具有两年以上基层工作经历的人员,中共党员,宣传部,1410437,创建指导科科员,从事基层精神文明创建的指导、协调、联络等相关工作,,,False,0,False,0,1
437,文学,文学,综合管理,二年,学士,本科及以上,438,1,黄浦区,具有两年以上基层工作经历的人员,不限,政协办,1410438,调研科科员,起草政协有关工作计划、工作安排、调研报告、文件等,,,False,0,False,0,1
438,,不限,综合管理,二年,硕士,硕士研究生及以上,439,1,黄浦区,具有两年以上基层工作经历的人员,中共党员,人民法院,1410439,司法行政人员,协助做好司法行政、审判服务保障等工作,本科及研究生阶段均为全日制，具备职位要求的学历和学位证书，具有较强的政治素质和综合协调能力。,,False,0,False,0,1
439,法学,法学,政法,二年,学士,本科及以上,440,1,黄浦区,具有两年以上基层工作经历的人员,不限,半淞园路街道,1410440,综治科科员,开展社会综合治理和平安建设等工作。,有法律工作经历者优先，能适应夜间值班,,False,0,False,0,1
440,,马克思主义理论类,综合管理,三年,硕士,硕士研究生,441,1,黄浦区,具有两年以上基层工作经历的人员,中共党员,打浦桥街道,1410441,办公室科员,协助完成年度计划、总结、各类信息撰写以及文秘收发工作。,具有较高文字写作能力，具有三年以上社区相关工作经验。,,False,0,False,0,1
441,城市管理,公共管理类,城市建设管理,三年,学士,本科及以上,442,1,黄浦区,具有两年以上基层工作经历的人员,不限,打浦桥街道,1410442,城管科科员,配合做好防台防汛防灾救灾、爱国卫生、健康教育、红十字会等工作,"具有吃苦耐劳精神,碰到突发事件时经常需加班，身体素质好。",专业以最高学历专业为准,False,0,False,0,1
442,法学,法学,政法,二年,学士,本科及以上,443,1,黄浦区,具有两年以上基层工作经历的人员,中共党员,淮海中路街道,1410443,信访办科员,贯彻执行信访工作条例，做好信访接待处理、矛盾化解、信息报送等工作。,,因岗位需要，需能经常承担夜间值班、24小时待命和临时外出执勤等工作。,False,0,False,0,1
443,"公共管理类,法学,建筑类 ",,综合管理,二年,学士,本科,444,1,黄浦区,具有两年以上基层工作经历的人员,不限,老西门街道,1410444,城区管理科科员,从事辖区内城区规划、建设和管理相关工作,,,False,0,False,0,1
444,"法学,计算机类,社会学 ",,综合管理,二年,学士,本科,445,1,黄浦区,具有两年以上基层工作经历的人员,不限,老西门街道,1410445,综合治理科科员,从事辖区社会治安综合治理工作,,,False,0,False,0,1
445,"公共管理类,法学,社会学 ",,综合管理,二年,学士,本科,446,1,黄浦区,具有两年以上基层工作经历的人员,不限,老西门街道,1410446,就业保障科科员,从事社保(劳动保障、社会救助）综合管理工作,,,False,0,False,0,1
446,计算机科学与技术,,信息管理,二年,学士,本科,447,1,黄浦区,具有两年以上基层工作经历的人员,不限,外滩街道,1410447,行政办科员,"负责社区(街道)计算机和弱电系统的日常维护,为社区信息化及电子政务建设提供技术支撑。",,,False,0,False,0,1
447,"社会学类,经济学,管理学 ","社会学,经济学,管理学",综合管理,二年,学士,本科及以上,448,1,黄浦区,具有两年以上基层工作经历的人员,中共党员或共青团员,团区委,1410448,青工部科员,负责了解、掌握区域内企事业及机关系统青年动态，指导区域内本系统基层团组织的建设，做好区域内团员青年的教育管理和服务工作。,热爱共青团工作，有较强的组织协调能力、语言沟通能力、文字表达能力,年龄不超过30周岁，具有群团工作经历者优先,False,0,False,0,1
448,"社会学类,经济学,管理学 ","社会学,经济学,管理学",综合管理,二年,学士,本科及以上,449,1,黄浦区,具有两年以上基层工作经历的人员,中共党员或共青团员,团区委,1410449,统战部科员,团结全区各族、各界、各党派和一切爱国青年人士，做好联系、集聚、管理、举荐优秀青年人才工作，做好各界青年的沟通交流和服务工作。,热爱共青团工作，有较强的组织协调能力、语言沟通能力、文字表达能力,年龄不超过30周岁，具有群团工作经历者优先,False,0,False,0,1
449,不限,不限,综合管理,二年,学士,本科及以上,450,1,静安区,具有两年以上基层工作经历的人员,中共党员,静安寺街道,1410450,党群工作部主任科员及以下,协助做好社区党建、社区党组织建设和党员队伍发展等工作。,具有较强的语言文字表达能力。,具有基层思想政治工作和群众工作经验者优先,False,0,False,0,1
450,不限,不限,综合管理,二年,学士,本科及以上,451,1,静安区,具有两年以上基层工作经历的人员,不限,静安寺街道,1410451,平安工作部主任科员及以下,负责辖区内特种设备维护、安全生产及其他社区安全、稳定工作。,,,False,0,False,0,1
451,不限,不限,综合管理,二年,学士,本科及以上,452,1,静安区,具有两年以上基层工作经历的人员,不限,静安寺街道,1410452,社区服务工作部主任科员及以下,负责社区残联工作，协助其他民政福利工作。,,,False,0,False,0,1
452,不限,不限,综合管理,二年,学士,本科及以上,453,1,静安区,具有两年以上基层工作经历的人员,不限,曹家渡街道,1410453,平安工作部主任科员及以下,协助做好区域内的安全生产工作、装修工程的监督及管理工作等。,掌握相关工作的政策法规和业务知识，具有较强的语言文字表达能力和较高的计算机操作水平。,,False,0,False,0,1
453,"法学,公共管理类","法学,公共管理类",综合管理,二年,学士,本科及以上,454,1,静安区,具有两年以上基层工作经历的人员,中共党员,江宁路街道,1410454,党群工作部人事管理职主任科员及以下,协助做好街道干部和各类人员的队伍建设；负责工资福利、人事档案管理、人事报表等人事管理工作。,熟悉掌握相关政策法规，具有两年以上相关工作经历。,,False,0,False,0,1
454,"法学,公共管理类","法学,公共管理类",综合管理,二年,学士,本科及以上,455,1,静安区,具有两年以上基层工作经历的人员,中共党员,江宁路街道,1410455,自治工作部主任科员及以下,指导居委会开展基层民主自治工作，协助开展居民区党建协调、推进、落实工作。,熟悉掌握相关政策法规，具有两年以上社区工作经历。,,False,0,False,0,1
455,不限,不限,综合管理,二年,学士,本科及以上,456,1,静安区,具有两年以上基层工作经历的人员,中共党员,江宁路街道,1410456,党群工作部党群工作职主任科员及以下,协助做好社区党建、群团组织管理服务和综合性文稿起草工作。,熟悉掌握相关政策法规，具有两年以上社区工作经历。,,False,0,False,0,1
456,不限,不限,综合管理,二年,学士,本科及以上,457,1,静安区,具有两年以上基层工作经历的人员,不限,江宁路街道,1410457,社区管理工作部市政管理职主任科员及以下,协助做好社区市容环境建设和管理工作；配合做好环保宣传工作的协调、落实、推进工作。,熟悉掌握相关政策法规，具有两年以上社区工作经历。,,False,0,False,0,1
457,不限,,综合管理,二年,学士,本科,458,1,静安区,具有两年以上基层工作经历的人员,不限,石门二路街道,1410458,党群工作部主任科员及以下,开展社区文明社区创建工作，协助做好社区志愿者管理、未成年人教育等相关工作。,,中共党员优先，具有社区工作经验者优先,False,0,False,0,1
458,不限,,综合管理,二年,学士,本科,459,1,静安区,具有两年以上基层工作经历的人员,不限,石门二路街道,1410459,平安工作部主任科员及以下,做好区域内平安建设工作，指导设施维护，协助做好小区治安防范。,,具有社区工作经验者优先。,False,0,False,0,1
459,不限,,综合管理,二年,学士,本科,460,1,静安区,具有两年以上基层工作经历的人员,不限,石门二路街道,1410460,社区服务工作部主任科员及以下,做好社区服务的管理、协调和监督工作，做好与服务对象的沟通、联络工作。,,具有社区工作经验者优先,False,0,False,0,1
