,专业本科,专业研究生,专业考试,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
251,"公共卫生与预防医学类,临床医学类","公共卫生与预防医学类,临床医学类",综合管理,二年,学士,本科及以上,252,1,浦东新区,具有两年以上基层工作经历的人员,不限,卫计委,1610252,公共卫生与健康促进处科员,协助起草公共卫生与健康促进工作方案、计划和总结，组织开展疾病预防控制、卫生监督及爱国卫生工作的监督和管理,具有较强的计算机操作水平、文字写作及表达能力、具备一定的组织协调能力,考生本科和研究生阶段所学专业，有一阶段符合岗位要求即可。,False,0,False,0,1
252,,新闻学,综合管理,二年,硕士,硕士研究生,253,1,浦东新区,具有两年以上基层工作经历的人员,中共党员,知识产权局,1610253,办公室科员,机要、文秘、收发文等办公室工作,具有相关工作经历，工作中能熟练运用英语,,False,0,False,0,1
253,,"食品科学与工程类,生物医学工程类",综合管理,五年以上,硕士,硕士研究生及以上,254,1,浦东新区,具有两年以上基层工作经历的人员,不限,知识产权局,1610254,知识产权促进处科员,加强在科技领域的知识产权的促进、转化、运用等管理工作,具有5年以上科技工作经验。,,False,0,False,0,1
254,劳动与社会保障,,综合管理,五年以上,学士,本科,255,1,浦东新区,具有两年以上基层工作经历的人员,中共党员,周家渡街道,1610255,社区服务办老龄工作职位科员,从事民政老年人工作，负责对下属敬老院、福利企业的指导等工作,熟悉社会救助相关政策，具有居民区工作经验者优先。,,False,0,False,0,1
255,"会计学,财务管理,审计学",,财务管理,二年,学士,本科,256,1,浦东新区,具有两年以上基层工作经历的人员,中共党员,周家渡街道,1610256,党政办科员,从事会计工作，包括编制预算、决算，日常会计核算，会计账务处理等工作。,熟悉财务相关政策；具有较强的务实能力；持有会计上岗证。,,False,0,False,0,1
256,公共管理类,,综合管理,五年以上,学士,本科,257,1,徐汇区,具有两年以上基层工作经历的人员,中共党员,残联,1610257,办公室综合管理科员,协助办公室主任做好文秘、宣传、基层残联组织管理等工作,了解残疾人相关政策，具有与相关部门协调合作能力,,False,0,False,0,1
257,公共管理类,,综合管理,五年以上,学士,本科,258,1,徐汇区,具有两年以上基层工作经历的人员,不限,残联,1610258,业务科综合管理科员,做好残疾人康复及信访接待等工作,,,False,0,False,0,1
258,"管理科学与工程类,公共管理类",,综合管理,二年,学士,本科,259,1,徐汇区,具有两年以上基层工作经历的人员,不限,漕河泾街道,1610259,社区管理办公室科员,从事部门行政管理工作,具有较强的组织协调能力和文字、语言表达能力，计算机操作熟练。优秀大学生优先。,须全日制本科毕业。,False,0,False,0,1
259,"法学,社会学类",,综合管理,二年,学士,本科,260,1,徐汇区,具有两年以上基层工作经历的人员,不限,漕河泾街道,1610260,社区平安办公室科员,从事部门行政管理工作,具有较强的组织协调能力和文字、语言表达能力，善于和他人沟通，计算机操作熟练。,须全日制本科毕业。,False,0,False,0,1
260,"法学,社会学类",,综合管理,二年,学士,本科,261,1,徐汇区,具有两年以上基层工作经历的人员,不限,漕河泾街道,1610261,司法所科员,从事部门行政管理工作,具有较强的组织协调能力和文字、语言表达能力，善于和他人沟通，计算机操作熟练。,须全日制本科毕业。,False,0,False,0,1
261,不限,不限,综合管理,二年,学士,本科及以上,262,1,徐汇区,具有两年以上基层工作经历的人员,不限,长桥街道,1610262,信访办科员,从事信访接待受理等相关工作,须全日制大学本科以上学历。具有较强的组织协调能力和文字、语言表达能力。肯吃苦，愿奉献，能沪语交流。,中共党员和有社区工作经验者优先。,False,0,False,0,1
262,不限,不限,综合管理,二年,学士,本科及以上,263,2,徐汇区,具有两年以上基层工作经历的人员,不限,枫林街道,1610263,党政办公室科员,从事行政管理等相关工作。,全日制本科。有较强的组织协调能力和文字、语言表达能力，计算机操作熟练。,中共党员优先。,False,0,False,0,2
263,"财务管理,审计学,资产评估",,财务管理,二年,学士,本科,264,1,徐汇区,具有两年以上基层工作经历的人员,中共党员或共青团员,国资委,1610264,预算财务科科员,"主要从事协助制订区级国有经济中长期发展战略；协助对全区国有资产总量、结构、分布、效益等经营状况进行监测、分析，组织实施区属国有资产各类报表的统计和调查,对国资直接监管企业年度财务决算备案、审批工作；协助指导区属国资归口管理企业执行财务管理的有关制度。",有较强的文字综合和沟通协调能力；工作细致、勤奋好学、责任心强。,具有全日制本科学历,False,0,False,0,1
264,"会计学,财务管理",会计学,财务管理,二年,学士,本科及以上,265,1,徐汇区,具有两年以上基层工作经历的人员,不限,教育局,1610265,计划财务科科员,从事财务工作,全日制本科学历，计算机操作熟练。须具有中级会计资格证书，具有教育系统三年以上相关财务工作经历。,,False,0,False,0,1
265,"中国语言文学类,历史学类,行政管理",,综合管理,二年,学士,本科,266,1,徐汇区,具有两年以上基层工作经历的人员,不限,九三学社,1610266,办公室科员,从事办公室文秘、行政工作等,具有较强的组织协调能力和文字、语言表达能力。,政治面貌仅限共青团员、群众和九三学社社员,False,0,False,0,1
266,公共管理类,,综合管理,二年,学士,本科,267,1,徐汇区,具有两年以上基层工作经历的人员,中共党员,康健新村街道,1610267,信访办科员,负责接待群众来信来访；及时、准确反映来信来访中提出的重要建议、意见和问题；综合分析信访信息，开展调查研究，对有关问题提出对策和意见、建议；,熟悉有关政策、法规，具有较强的组织协调能力和文字、语言表达能力，计算机操作熟练。,,False,0,False,0,1
267,"电子信息类,计算机类","信息与通信工程类,控制科学与工程类,计算机科学与技术类",信息管理,二年,学士,本科及以上,268,1,徐汇区,具有两年以上基层工作经历的人员,不限,科协,1610268,办公室科员,主要从事推进区域信息化、智慧城区建设，参与编制智慧城区工作规划，协调推进区域内信息化项目的应用实施。,专业知识扎实，具有较强的组织协调能力和文字、语言表达能力。,需具有2年以上信息技术管理工作经验或信息行业从业经验。本科为全日制学历。中共党员优先。,False,0,False,0,1
268,"公共管理类,社会学类,环境科学与工程类",,综合管理,二年,学士,本科,269,1,徐汇区,具有两年以上基层工作经历的人员,不限,凌云路街道,1610269,社区管理办公室科员,主要从事街道市政市容市貌、环境保护管理等工作。,熟悉街道市政和环境保护等相关业务，有较强的沟通协调能力、文字写作和口头表达能力。,中共党员优先。,False,0,False,0,1
269,"中国语言文学类,行政管理,城市管理",,综合管理,二年,学士,本科,270,1,徐汇区,具有两年以上基层工作经历的人员,不限,绿化市容局,1610270,行政办公室科员,从事各类文字材料撰写、办公室日常管理、信访处理等工作,具有较强的文字表达能力和组织协调能力；能胜任晚间值班。,,False,0,False,0,1
270,"中国语言文学类,历史学类,行政管理",,综合管理,二年,学士,本科,271,1,徐汇区,具有两年以上基层工作经历的人员,不限,民盟,1610271,办公室科员,从事办公室文秘、行政工作等,具有较强的组织协调能力和文字、语言表达能力。,政治面貌仅限共青团员、群众和民盟盟员,False,0,False,0,1
271,"会计学,财务管理",,财务管理,二年,学士,本科,272,1,徐汇区,具有两年以上基层工作经历的人员,不限,人力资源社会保障局,1610272,行政办公室科员,从事财务工作,"具备会计上岗证,能够熟练应用财务软件。能够独完成账务处理者优先。",,False,0,False,0,1
272,公共管理类,,综合管理,二年,学士,本科,273,1,徐汇区,具有两年以上基层工作经历的人员,中共党员,上海铁路南站广场管理委员会办公室,1610273,综合管理科科员,协助草拟相关文稿材料；整理报送动态信息；协助做好单位的日常管理工作,有较强的组织协调能力和文字、语言表达能力，计算机操作熟练。,全日制本科毕业。,False,0,False,0,1
273,"审计学,会计学,资产评估",,财务管理,二年,学士,本科,274,1,徐汇区,具有两年以上基层工作经历的人员,不限,审计局,1610274,企业审计科科员,企业审计,具有会计、审计工作经历者优先,全日制本科毕业，具有会计、审计工作经历者优先。,False,0,False,0,1
274,"审计学,会计学,资产评估",,财务管理,二年,学士,本科,275,1,徐汇区,具有两年以上基层工作经历的人员,不限,审计局,1610275,绩效审计科科员,绩效审计,具有会计、审计工作经历者优先,全日制本科毕业，具有会计、审计工作经历者优先。,False,0,False,0,1
