,专业本科,专业研究生,专业类别,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
427,经济学 ,经济学 ,经济管理,二年,学士,本科及以上,428,1,杨浦区,具有两年以上基层工作经历的人员,不限,人大办,1710428,综合科科员,参与区人大常委会经济类执法检查、专题调研等具体监督工作；参与各类会议、活动的筹备、组织、服务等工作；完成领导交办的其他工作。,有一定的政治思想素养、法律知识和相关专业知识；有较强的文字综合能力；能熟练运用计算机等现代办公设备；有一定的组织协调和办事能力。,,False,0,False,0,1
428,法学 ,不限 ,综合管理,二年,学士,本科及以上,429,1,杨浦区,具有两年以上基层工作经历的人员,中共党员,政协办,1710429,秘书科科员,从事各类文稿的起草工作。,具有较强的语言文字表达能力和计算机操作水平。,,False,0,False,0,1
429,不限 ,不限 ,综合管理,二年,不限,本科及以上,430,1,杨浦区,具有两年以上基层工作经历的人员,不限,定海街道,1710430,社区自治办公室科员,从事基层自治和居民区建设等工作。,具有较强的语言文字表达能力。,具有社区相关管理工作经验者优先。 ,False,0,False,0,1
430,不限 ,不限 ,综合管理,二年,不限,本科及以上,431,1,杨浦区,具有两年以上基层工作经历的人员,不限,定海街道,1710431,社区管理办公室科员,从事辖区市容环境综合整治、城区网格化管理等工作。,能适应夜间及节假日加班、一线执法整治。,具有社区相关管理工作经验者优先。 ,False,0,False,0,1
431,不限 ,不限 ,财务管理,二年,不限,本科及以上,432,1,杨浦区,具有两年以上基层工作经历的人员,不限,定海街道,1710432,党政办公室科员,从事编制预算和决算、日常会计核算、账务处理等工作。协助做好文书材料归档等保障工作。,具有会计上岗资格证和财务工作经历。,,False,0,False,0,1
432,不限 ,不限 ,综合管理,二年,学士,本科及以上,433,1,杨浦区,具有两年以上基层工作经历的人员,不限,大桥街道,1710433,社区管理办公室科员,从事城区管理、建设等工作。,工作责任心强，有较好的语言文字表达和沟通协调能力，能有效处置突发事件，熟练掌握计算机操作。,,False,0,False,0,1
433,"工商管理类,财政学类 ","工商管理类,财政学 ",财务管理,二年,学士,本科及以上,434,1,杨浦区,具有两年以上基层工作经历的人员,不限,大桥街道,1710434,党政办公室科员,从事各项财务工作。,具有会计上岗证，有较强的工作责任心，熟练操作计算机。,有财务工作经历者优先。 ,False,0,False,0,1
434,"理学,工学 ","理学,工学 ",综合管理,二年,学士,本科及以上,435,1,杨浦区,具有两年以上基层工作经历的人员,不限,平凉街道,1710435,社区管理办公室科员,从事辖区社区管理、道路景观建设、防汛防台，配合处理有关来信来访等工作。,全日制普通高校毕业；熟悉相关工作的政策、法规和业务知识，具有较好的组织沟通协调能力、语言表达和公文写作能力。该岗位需夜间值班。,中共党员优先。 ,False,0,False,0,1
435,不限 ,不限 ,综合管理,二年,学士,本科及以上,436,1,杨浦区,具有两年以上基层工作经历的人员,中共党员,江浦街道,1710436,社区平安办公室科员,从事社区维稳、群众来信来访和安全生产工作。,具有较强的语言表达和沟通能力。,有群众工作经验者优先。 ,False,0,False,0,1
436,不限 ,不限 ,综合管理,二年,学士,本科及以上,437,1,杨浦区,具有两年以上基层工作经历的人员,中共党员,延吉新村街道,1710437,社区党建办公室科员,从事辖区内基层党建相关工作，指导居民区、“两新”组织党建及党员队伍建设，推进区域化党建，开展党建日常管理工作。,全日制普通高校毕业，具有较强的语言文字表达和组织、策划、协调能力。,有相关工作经历者优先。 ,False,0,False,0,1
437,法学 ,,综合管理,二年,学士,本科,438,1,杨浦区,具有两年以上基层工作经历的人员,中共党员,延吉新村街道,1710438,武装部科员,从事兵役登记、征兵、民兵训练等工作。,有较强的语言文字表达能力，能适应加班加点、阶段性异地工作要求。,,False,0,False,0,1
438,"管理学,法学 ","管理学,法学 ",综合管理,二年,学士,本科及以上,439,1,杨浦区,具有两年以上基层工作经历的人员,中共党员,殷行街道,1710439,社区平安办公室科员,从事社区综合治理和平安建设相关工作。,具有较强的文字能力和计算机操作水平。,具有社区综合治理工作经验者优先。 ,False,0,False,0,1
439,管理学 ,管理学 ,综合管理,二年,学士,本科及以上,440,1,杨浦区,具有两年以上基层工作经历的人员,不限,殷行街道,1710440,社区自治办公室科员,从事基层自治和居民区建设相关工作。,具有较强的文字表达、沟通协调能力和计算机操作水平。,,False,0,False,0,1
440,不限 ,不限 ,综合管理,二年,学士,本科及以上,441,1,杨浦区,具有两年以上基层工作经历的人员,不限,五角场街道,1710441,社区管理办公室科员,从事市政管理、网格化管理、项目管理等工作。,具有较强的文字表达能力。,有相关工作经验者优先。 ,False,0,False,0,1
441,法学 ,,综合管理,二年,学士,本科,442,1,杨浦区,具有两年以上基层工作经历的人员,不限,司法局,1710442,社区矫正工作科科员,从事社区矫正、安置帮教等工作。,具有较强的语言文字表达能力和计算机操作水平,,False,0,False,0,1
442,不限 ,,城市建设管理,二年,学士,本科,443,1,杨浦区,具有两年以上基层工作经历的人员,不限,住房保障局,1710443,办公室科员,从事局信访工作。,具有较强的组织协调能力。,,False,0,False,0,1
443,"经济学类,法学类 ","法学,经济学 ",政法,二年,学士,本科及以上,444,1,静安区,具有两年以上基层工作经历的人员,中共党员,纪委,1710444,纪检监察室副主任科员及以下,开展执纪审查工作，处理违纪信访举报，进行违纪案件立案调查、报告撰写及案后治理。,具有较强的组织协调和语言文字表达能力；具有较高的计算机网络应用水平。,具有纪检监察及审计、财会工作经历者优先。 ,False,0,False,0,1
444,,"中国语言文学类,理学 ",综合管理,二年,硕士,硕士研究生,445,1,静安区,具有两年以上基层工作经历的人员,中共党员,区委办,1710445,政研科副主任科员及以下,从事文件、报告等文稿起草工作，开展专题调研。,具有较强的语言文字表达能力，具有文稿工作经验，具有较强的研究分析、沟通协调和组织执行能力，能承受较大压力，适应快节奏工作。,具有相关工作经验者优先。 ,False,0,False,0,1
445,公共管理类 ,公共管理类 ,综合管理,二年,学士,本科及以上,446,1,静安区,具有两年以上基层工作经历的人员,中共党员,信访办,1710446,办公室科员,从事信息撰写、综合文字、文档管理等工作。,具有较高的理论研究水平，具有较强的组织协调和语言文字表达能力，具有与职位要求相关的工作经历。,,False,0,False,0,1
446,公共管理类 ,公共管理类 ,综合管理,二年,学士,本科及以上,447,1,静安区,具有两年以上基层工作经历的人员,不限,信访办,1710447,接访科科员,协助实施信访接待，负责信访事项转交办及督办工作，处理日常接访等事务性工作。,具有较高的理论研究水平，具有较强的群众工作能力，具有与职位要求相关的工作经历。,,False,0,False,0,1
447,,社会学 ,综合管理,二年,硕士,硕士研究生及以上,448,1,静安区,具有两年以上基层工作经历的人员,不限,社建办,1710448,社会组织工作科科员,协助实施社会组织培育发展工作，制定相关政策、制度，推动社会组织有效参与社会治理。,具有较高的理论研究和政策研究水平，具有较强的组织协调和语言文字表达能力，具有与职位要求相关的工作经历。,具有社会组织培育、发展、管理经验者优先。 ,False,0,False,0,1
448,不限 ,不限 ,综合管理,二年,学士,本科及以上,449,1,静安区,具有两年以上基层工作经历的人员,不限,宣传部,1710449,办公室副主任科员及以下,从事文稿起草、信息撰写及调研工作。,,,False,0,False,0,1
449,不限 ,不限 ,综合管理,二年,学士,本科及以上,450,1,静安区,具有两年以上基层工作经历的人员,中共党员,区府办,1710450,联络科科员,负责会议筹备，协助组织实施会议相关决定，组织协调和管理区政府系统的全区性大型会议（活动）。,具有较强的组织协调和语言文字表达能力。,,False,0,False,0,1
450,,工商管理类 ,综合管理,二年,硕士,硕士研究生,451,1,静安区,具有两年以上基层工作经历的人员,不限,发改委,1710451,物价管理科科员,从事价格管理及价格监测、价格咨询相关工作。,,,False,0,False,0,1
451,"公共事业管理,行政管理 ",行政管理 ,综合管理,二年,学士,本科及以上,452,1,静安区,具有两年以上基层工作经历的人员,中共党员,商务委,1710452,市场运行科科员,从事区域粮油市场监测和信息收集上报，节日市场统计分析工作。,具有较强的语言文字表达能力和沟通协调能力。,,False,0,False,0,1
